,percent_NH_WHITE,percent_NH_BLACK,percent_NH_AMIN,percent_NH_ASIAN,percent_NH_NHPI,percent_NH_OTHER,percent_NH_2MORE,percent_HISP,percent_H_WHITE,percent_H_BLACK,percent_H_AMIN,percent_H_ASIAN,percent_H_NHPI,percent_H_OTHER,percent_H_2MORE,percent_LESS_10K,percent_10K_15K,percent_15K_20K,percent_20K_25K,percent_25K_30K,percent_30K_35K,percent_35K_40K,percent_40K_45K,percent_45K_50K,percent_50K_60K,percent_60K_75K,percent_75K_100K,percent_100K_125K,percent_125K_150K,percent_150K_200K,percent_200K_MORE,vote_GARCIA_2015
855,0.133285302,0.101585012,0,0.00648415,0,0.001440922,0.00648415,0.750720465,0.269452454,0.012968299,0.010806916,0.001440922,0,0.394812684,0.06123919,0.033838035,0.018152011,0.031833006,0.03523404,0.026565339,0.024441426,0.032188951,0.007449251,0.021633487,0.015918783,0.03361907,0.040085558,0.026614894,0.016343417,0.012334102,0.004805817,0.158730159
856,0.400172124,0.438898432,0.002581755,0.105851988,0,0.002581755,0.018932874,0.03098107,0.019793462,0.000860585,0,1.40E-10,0,0.005163512,0.005163511,0.043324707,0.021662354,0.014441569,0.029977196,0.031071255,0.006345538,0,0.018598993,0.007658409,0.029539576,0.059954397,0.087743475,0.062361326,0.061923701,0.083148429,0.242662123,0.418269231
857,0.008228196,0.633022486,0.001097093,0,0,0,0.007131103,0.350521122,0.12835985,0.013713659,0.00603401,0,0,0.185957213,0.016456391,0.023252477,0.013802546,0.036003163,0.043127503,0.02280248,0.016263214,0.017214978,0.00707014,0.007230352,0.036420563,0.02194108,0.013071922,2.27E-10,0.001303679,0.005983924,0,0.598639456
858,0.016431925,0.690923316,0.000782473,0,0,0.003912363,0.008607199,0.279342725,0.122848201,0.021126761,3.16E-12,0,0,0.122065728,0.013302034,0.048153484,0.019678284,0.025737931,0.014921361,0.012245271,0.017857201,0.003958546,0.006570664,0.017650906,0.025166177,0.030139693,0.013257632,0.020927411,0.015558243,0.003208921,0.004280004,0.369098712
859,0.056861255,0.847611835,0.00075815,0.021986352,0.00075815,0.0075815,0.028051552,0.036391204,0.009855951,0.007581501,0.00075815,0.00075815,0,0.009855951,0.007581501,0.034612223,0.019030356,0.015695305,0.015452818,0.020233154,0.009700946,0.007588332,0.003014012,0.018438775,0.023063594,0.015785079,0.033685577,0.026384618,0.029973377,0.017261225,0.035508011,0.17630854
860,0.003246753,0.975108225,0.003246753,0,0,0,0.011904762,0.006493507,0,0.005411255,0,0,0,0,0.001082251,0.038057051,0.027156579,0.037690997,0.00820463,0.006368164,0.017037381,0.008986792,0.054090997,0.002061034,0.055572581,0.047302492,0.05830255,0.02591584,0.022611699,0.009395734,0.000400757,0.39375
861,0.531736527,0.004790419,0.008383234,0.216766467,0,0,0.008383234,0.22994012,0.113772455,0,0,0,0,0.097005988,0.019161677,0.014871708,0.029961231,0.003643345,0.018993274,0.021059987,0.012158746,0.017172768,0.011420118,0.023649846,0.038715642,0.069316122,0.052870118,0.028841428,0.047775581,0.01810315,0.009845821,0.366568915
862,0.022196261,0.926401871,0.001168224,0.002336449,0,0.001168224,0.003504673,0.043224298,0.012850467,0.014018691,0.002336449,0,0,0.012850467,0.001168224,0.166438769,0.029199785,0.01557322,0.004866631,0.027253132,1.18E-09,0.028226458,0.041853024,0.004866631,0.067159503,0.016546545,0.026279808,0.004866631,0.004866631,1.97E-10,0.023359827,0.195238095
863,0.008275862,0.915172415,0.00137931,0.000689655,0,0.003448276,0.007586206,0.063448275,0.028275862,0.008965517,0.005517241,0,0,0.020689655,0,0.085728814,0.017237328,0.016358006,0.01550108,0.018874161,0.013880824,0.017421534,0.007120739,0.023709577,0.0019221,0.028395028,0.025808799,0.009793487,0.005386905,0.006367594,0.001500575,0.243243243
864,0.050489828,0.891484549,0,0.003014318,0,0,0.003014318,0.051996987,0.032403919,0.003767898,0.00075358,0,0,0.012810852,0.002260739,0.061363251,0.018811437,0.01838056,0.030902612,0.018142619,0.022607385,0.001473255,0.001325929,0.005552755,0.002136219,0.019083282,0.043084404,0.02327035,0.004742465,0.014284105,0.000589302,0.153191489
865,0.656410265,0.018315018,0.005860806,0.075457875,0,0.003663004,0.027838828,0.212454206,0.11282051,0.001465201,0.004395604,0,0,0.087179484,0.006593406,0.013627949,0.01825848,0.013088277,0.010602163,0.020039783,0.037996064,0.034912214,0.044071913,0.031386252,0.041853257,0.062000118,0.072035476,0.073950982,0.048033327,0.010739223,0.037226531,0.314516129
866,0.037952339,0.009267431,0.002206531,0.090026466,0,0,0.00353045,0.857016782,0.396734338,0.001765225,0.006178288,0,0,0.421888798,0.030450133,0.01821923,0.010989377,0.005205494,0.012724541,0.006362271,0.008675824,0.014170512,0.016773259,0.020243588,0.024870695,0.023424724,0.017930036,0.006073077,0.012435347,0.000578388,5.48E-11,0.351648352
867,0.004301075,0.962365591,0.001075269,0,0,0.001075269,0.007526882,0.023655914,0.008602151,0.005376344,0,0,0,0.009677419,0,0.021137739,0.026713133,9.66E-10,0.045049844,1.13E-09,0.018770769,0.010511631,0.006006646,0.019107186,0.058793753,0.032285721,0.043016485,0.054385006,0.01405507,4.23E-10,0.003754154,0.442307692
868,0.170054536,0.007932573,0,0.110064452,0,0,0.003966287,0.707982152,0.404065444,0.003470501,0.002478929,0.000495786,0,0.271194844,0.026276648,0.022372303,0.012316777,0.013795086,0.00963586,0.007623516,0.011902627,0.011381769,0.011291246,0.011545739,0.024736103,0.01059482,0.026202483,0.017799885,0.007447657,0.008090853,0.00357471,0.453874539
869,0.21252302,0.198526701,0.004788213,0.208103125,0.000368324,0.008103131,0.026887662,0.340699824,0.123020261,0.004788213,0.004051565,0,0,0.186003689,0.022836095,0.023049725,0.00912845,0.018743818,0.021111797,0.018507296,0.02111026,0.010307555,0.030763207,0.023102743,0.021011679,0.035053898,0.032647681,0.020595315,0.006220914,0.025784937,1.33E-10,0.355263158
870,0.01212508,0.950223357,0.002552648,0.004467135,0,0.00319081,0.007657945,0.019783025,0.004467135,0.010210593,0,0.000638162,0,0.004467135,0,0.063639495,0.015763274,0.005615534,0.03374958,0.000548105,0.002435278,0.024317568,0.009983939,0.002130257,0.012285306,0.040204203,0.022033441,0.000972442,0.000194488,8.01E-10,0.000583466,0.534562212
871,0.299199085,0.352974832,0.005720824,0.213958807,0.001716247,0.001144165,0.016018307,0.109267733,0.045766589,0.001144165,0.002860412,0.000572082,0,0.056636155,0.00228833,0.057249876,0.014130748,0.002254519,0.007612768,0.013708175,0.004884785,0.009455435,0.005220971,0.002677239,0.002489364,0.006770952,0.031748686,0.014680181,0.012273882,0.013682805,0.020768339,0.267605634
872,0.000716332,0.97277937,0,0,0,0.000716332,0.005014327,0.020773639,0,0.007879656,0.002148997,0,0,0.001432665,0.009312321,0.110635253,0.017680156,0.070682899,0.036478248,0.018576311,0.006759667,0.024021085,0.016032996,0.002572493,0.003058457,0.014254921,0.030251079,0.000539919,0.00217275,0.000959856,0.011461317,0.25748503
873,0.043778813,0.876728113,0,0.003456221,0,0,0.026497686,0.049539167,0.012672815,0.011520735,0,0,0,0.004608295,0.020737322,1.85E-10,0.028433606,3.12E-10,0,0.03744914,8.56E-10,0.006935026,0.018031067,1.49E-09,0.08599432,0.034675132,0.095009856,0.008322032,0.065882745,0.010402539,0.009015533,0.213483146
874,0.543315508,0.102673789,0.001069519,0.071657763,0,0.003208555,0.013903746,0.26417112,0.13048128,0.010695186,0.011764705,1.66E-10,0,0.089839574,0.021390375,0.110844207,0.026390236,0.061621523,0.018694171,0.027990779,0.054412983,0.007664098,0.020262745,0.006923769,0.048754086,0.022023132,0.056490115,0.051054997,0.012090093,0.029503407,0.016508097,0.302857143
875,0.136436597,0.036115569,0.000802568,0.009630816,7.87E-11,0.001605137,0.001605136,0.813804177,0.309791334,0.019261638,0.006420546,1.93E-17,0,0.453451043,0.024879615,0.030957278,0.019802983,0.033339638,0.005883682,0.044872437,0.009183569,0.01016272,0.025674243,0.008418271,0.025139363,0.030134499,0.038836529,0.004279041,3.90E-10,0.011232483,0.009479749,0.236760125
876,0,0.979857818,0.001184834,0.001184834,0,0.001184834,0.007109005,0.009478675,0.001184834,0.007109007,0,0,0,0,0.001184834,0.021507024,0.029151984,0.040993782,0.025150448,0.035876924,0.000993542,0.004825773,0.011524729,0.018092784,0.038540435,0.025241592,0.065403282,0.027330877,0.018009401,0.008171663,0.001419345,0.281553398
877,0.001557632,0.96105919,0,0.001557632,0,0.004672897,0.010903427,0.020249221,0.012461059,0.00623053,0.001557632,0,0,0,0,0.040380201,0.038309422,0.03727403,0.007247731,2.53E-09,0.017601626,0.025884744,0.028990914,0.023813966,0.030026303,0.006212341,0.042450983,0.047627929,0.044521759,1.39E-09,9.01E-10,0.270588235
878,0.031456953,0.043046358,0,0.014072848,0,0.000827815,0.002483444,0.908112583,0.318708609,0.009933775,0.003311258,0,0.001655629,0.517384105,0.057119206,0.02300814,0.020317443,0.015953706,0.012310288,7.21E-10,0.010729618,0.019236261,0.010185406,0.001697568,0.012310288,0.023640406,0.024037353,0.004700078,0.001697568,8.09E-10,0.010585274,0.221518987
879,0.0093361,0.956431535,0,0.004149378,0,0,0.005186722,0.024896266,0.0093361,0.012448133,0,0,0,0,0.003112033,0.144929371,0.025453447,0.034287913,3.61E-10,0.012827829,0.028622739,0.035398781,0.028099053,2.31E-10,0.010995282,0.03497913,0.04095055,0.039094335,0.00590628,0.013629876,0.007330188,0.264150943
880,0.365269457,0.011177644,0.000798403,0.015568865,0,0.003193613,0.007984032,0.596007986,0.309381231,0.009580839,0.015968063,9.84E-11,0.000399202,0.227145715,0.033532936,0.029973809,0.009729812,0.026388397,0.020670556,0.026066518,0.023321997,0.020466207,0.012328746,0.026815692,0.01592863,0.043467282,0.025969534,0.021290496,0.00718563,0.018151079,0.00202274,0.29558011
881,0.229299361,0.042675159,0.001273885,0.014012738,0,0.001273885,0.006369427,0.705095545,0.263057327,0.021656051,0.011464968,0.001273885,0,0.385987261,0.021656051,0.024354591,0.015514742,0.014716295,0.028390637,0.023514739,0.026771978,0.011007288,0.008412805,0.010089019,0.01809766,0.039454771,0.040151089,0.021209629,0.016384574,0.024189734,0.007077392,0.344827586
882,0.244590164,0.015737705,0.002622951,0.129836066,0,0,0.005901639,0.601311475,0.249180328,0.00852459,0.006557377,0.002622951,0,0.321311475,0.013114754,0.014181985,0.015954734,0.008272827,0.005022787,0.010636489,0.009454659,0.004727331,0.006500078,0.011227406,0.018909315,0.03013672,0.02127298,0.021272979,0.006795535,0.011818321,0.001181832,0.849462366
883,0.001850139,0.987974098,0.004625347,0,0,0,0.004625347,0.000925069,0,0.000925069,0,0,0,0,0,0.03385387,0.022507119,0.021061881,0.012980653,0.009188077,0.009676297,0.00317191,0.022079987,0.004265719,0.005367847,0.012900374,0.027474286,8.01E-11,0.001961162,0.002537974,0,0.213872832
884,0.006116208,0.96941896,0.004077472,0,0,0.001019368,0.012232416,0.007135576,0,0.00509684,0,0,0,0.001019368,0.001019368,0.056296754,0.024736017,0.027964304,0.01985274,0.013557865,0.017911817,0.00489818,0.012514673,0.009922744,0.033740873,0.033447405,0.047054823,0.00334971,0.000837428,0.008939856,0.00487078,0.287234043
885,0.097650518,0.24963289,0.002936858,0.007342144,0.000734214,0.000734214,0.013215859,0.627753304,0.259177681,0.046255507,0.008810573,0.002936858,0,0.273861967,0.036710719,0.035149171,0.017786327,0.021174199,4.33E-11,0.018209812,0.008046196,0.014398456,0.008893164,1.63E-10,0.051665046,0.016515876,0.031337815,0.023715103,0.009316648,0.017786327,0.013128004,0.203187251
886,0.004056795,0.970588235,0,0,0,0,0.007099391,0.018255578,0,0.014198783,0,0,0,0.004056795,0,0.045848404,0.024522083,0.022932198,0.024987296,0.010236632,0.012895691,0.0052538,0.034006543,0.014929566,0.028444561,0.015028158,0.045139973,0.013413463,0.00063171,0.001137077,0.005731418,0.286363636
887,0.202133083,0.054342309,0.000507872,0.396648024,0,0.006094461,0.039106149,0.301168101,0.134586084,0.002031488,0.001015744,1.26E-10,0,0.143727777,0.019807007,0.013231655,0.012264837,0.018322408,0.020229029,0.011439551,0.028752731,0.004328005,0.023891006,0.003799238,0.011197027,0.015589274,0.015838972,0.005842233,0.025921053,0.005089559,0.009421321,0.233830846
888,0.00257732,0.925257733,0,0.00128866,0,0,0.003865979,0.067010308,0.007731959,0.016752577,0,0.003865979,0,0.030927835,0.007731959,0.043705221,0.031052892,0.036450324,0.020545243,0.023481403,0.027059518,0.006557251,0.00652305,0.010156855,0.020502268,0.014912335,0.024358831,0.010156854,2.08E-10,0,0.005803917,0.756457565
889,0.464653902,0.038291606,0.001472754,0.038291605,0.001472754,0.002945508,0.022091311,0.43078056,0.257731954,0.004418262,0.004418262,0.002945508,0,0.132547869,0.028718705,1.76E-09,0.017716226,0.000302247,0.0075005,0.024429976,0.00015832,0.017701834,0.006713751,0.006742535,0.014986609,0.027692123,0.041690485,0.038723386,0.013636194,0.050548596,0.079070646,0.518367347
890,0.003384095,0.96277496,0.000846024,0,0,0,0.008460236,0.024534685,4.08E-12,0.007614213,0.003384095,0,0,0.00930626,0.004230118,0.027770695,0.020333053,0.021834612,0.013668777,0.019997181,0.019064174,0.011884486,0.008895021,0.002014893,0.016365416,0.015240949,0.005159971,0.002931856,1.05E-10,1.76E-10,0.002051084,0.745033113
891,0.432158119,0.013354701,0,0.023504274,0,0.001068376,0.006410256,0.523504273,0.267628205,0.001602564,0.005876068,5.55E-12,0,0.217948718,0.030448718,0.030201315,0.012838041,0.011225853,0.043836033,0.021254336,0.040494966,0.013624404,1.22E-10,0.002142278,0.051999366,0.030453803,0.076726781,0.029523495,0.02526824,0.023779342,0.029548958,0.321212121
892,0.426168305,0.110279288,0,0.002803755,0,0.00373834,0.022429865,0.434580447,0.252336725,0.009345503,0.00186917,0.000934585,0,0.145795256,0.024299208,0.015234831,0.02245133,0.018442165,0.006414666,0,0.02245133,0,0.020847665,0.016036665,0.02966783,0.0072165,0.034478831,0.020847664,0.057731993,0.017640332,0.012027499,0.221428571
893,0.073869923,0.826901848,0.001102536,0.027563394,2.88E-11,0.002205071,0.012127894,0.056229334,0.023153255,0.005512679,0.001102536,0.002205072,0,0.022050721,0.002205072,0.081569719,0.026469891,0.055819631,0.033731973,0.059727329,0.013895045,0.030758249,0.027645518,0.018906223,0.090627086,0.120973152,0.089251327,0.096091712,0.069583807,0.039847076,0.087834864,0.374468085
894,0.00357418,0.973193647,0.000893545,0,0,0,0.00536127,0.016977357,0.002680635,0.009828996,0.000893545,0,0.000893545,0.002680635,0,0.028864,0.021414463,0.025969584,0.030332819,0.025776781,0.029504365,0.010564642,0.000561047,0.006284858,0.019404314,0.017064296,0.012032686,0.0040414,0.014139786,0.001540113,0.000264022,0.32460733
895,0.642773206,0.015276146,0,0.001175088,0,0,0.002350176,0.338425384,0.146886017,0,0.007050529,0.001175088,0,0.166862516,0.016451234,0.008893582,0.028126657,0.007681901,0.020020928,0.016734205,0.001611673,0.008043002,0.022729092,0.006572502,0.028618898,0.018161109,0.083091184,0.030245997,0.047833186,0.033466236,0.008197377,0.258536585
896,0.092039801,0.19278607,0,0.003109453,0,0.000621891,0.000621891,0.710820896,0.36318408,0.013681592,0.000621891,0.003109453,0,0.313432836,0.016791045,0.012999209,0.014882301,0.004846016,0.0302638,0.010004161,0.000889326,0.016927211,0.007015987,0.005642404,0.017813099,0.030790494,0.038194364,0.022745178,0.000975389,0.005642403,0,0.121495327
897,0.006410256,0.939560439,0,0,0,0,0.007326008,0.046703298,0.010989011,0.009157509,0,0,0,0.014652015,0.011904762,0.032186373,0.021889226,0.040041398,0.02365692,0.012284852,0.003702919,0.01667986,0.01460382,0.018412728,0.017206721,0.024260327,0.012169455,0.014734097,3.00E-10,6.75E-10,0,0.535714286
898,0.141503046,0.030467164,0.002708192,0.011509819,0,0.004062288,0.009478673,0.800270817,0.295870006,0.009478673,0.013540961,0,0.002031144,0.442789437,0.036560595,0.004293425,0.016171249,0.027799,0.035369198,0.008709519,0.022210448,0.026449638,0.029594274,0.024550631,0.021469699,0.014758187,0.027931139,0.013590461,0.014394911,0.007447529,1.90E-10,0.335294118
899,0.002921129,0.976630964,5.20E-11,0,0,0.003894839,0.009737098,0.006815969,0.003894839,0.00194742,0,0,0,0.00097371,0,0.023158809,0.023248673,0.027296595,0.011354178,0.02443934,0.014580092,0.005202782,0.034562858,0.018764707,0.011894986,0.020109713,0.013789317,0.008339121,9.76E-10,2.14E-09,2.86E-11,0.217391304
900,0.003218021,0.938857605,0.004022526,0,0,0.005631537,0.006436042,0.041834269,0,0.007240547,0,0,0,0.032180206,0.002413516,0.103202232,0.019166131,0.028749196,0.024326244,0.053075434,0.005897272,6.57E-10,0.000737163,0.01916613,0.017691812,0.050126799,2.04E-09,4.63E-10,0.014006017,1.03E-09,0.001474318,0.14673913
901,0.80860404,0.012291484,0,0.032484636,0,0.006145742,0.02809482,0.112379279,0.060579455,0.001755926,0.004389816,0,0,0.027216857,0.018437225,0.017658355,0.020857439,0.01998839,0.017406885,0.015102625,0.003896268,0.022011909,0.011128093,0.018771366,0.050693889,0.030533345,0.090030654,0.040018023,0.027456626,0.02729405,0.072480597,0.113360324
902,0,0.993489583,0,0,0,0,0.002604167,0.00390625,2.05E-10,0.001302083,2.56E-11,0,0,0.001302083,0.001302083,2.54E-09,0.030930122,0.006511606,0.015465062,0.007325555,0.027674319,0.021976667,0.011395308,0.006511605,0.027674321,0.017092963,0.052092838,0.02604642,0.010581358,0.051278886,4.27E-11,0.411255411
903,0.410535129,0.485785939,0.001672241,0.040133781,1.80E-11,0.00083612,0.019230769,0.041806021,0.028428094,0.002508361,0.00083612,0.002508361,0,0.005852843,0.001672241,0.176209624,0.019857996,0.027068494,0.001103666,0.004354402,0.010027928,9.15E-11,0.002225904,0.008058102,0.036498464,0.065039706,0.119303619,0.091566938,0.071537634,0.05833273,0.155346123,0.166666667
904,0.00697134,0.971340046,0.000774593,0.001549187,0,0.000774593,0.010069713,0.008520528,0.006196747,0.002323781,0,0,0,7.25E-12,0,0.034923869,0.018384839,0.027576383,0.016761325,0.012389317,0.0424919,0.021053568,0.007307602,0.016019362,0.035871123,0.039786229,0.026369891,0.004114518,1.27E-10,0.001551376,0.016364245,0.214723926
905,0.010110294,0.944852941,0.003676471,0,0,0,0.012867647,0.028492647,0.006433824,0.009191176,0,0,0,0.010110294,0.002757353,0.077526999,0.021797625,0.018964675,0.019767327,0.004076263,0.030560741,0.011611735,0.025448894,1.99E-09,1.95E-10,0.033009566,0.005706769,8.30E-10,1.38E-09,0.001164647,0.01838235,0.301369863
906,0.014476614,0.956570158,0.004454343,2.05E-12,0,0,0.003340757,0.021158128,0,0.010022271,0,0,0,0.008908686,0.002227171,0.041750001,0.026399874,0.028032329,0.02478999,0.013369829,0.01063086,0.00439738,0.03145218,0.016156343,0.025895214,0.016199078,0.048123383,0.01391268,0.001454124,0.002345638,0.004724827,0.291304348
907,0.00171969,0.97850387,0,0.002579536,0,0,0.007738607,0.009458297,3.99E-12,0.006018917,0,0,0,0.003439381,0,0.151559782,0.020353887,0.013243786,0.025000567,0.03287133,0.041567615,0.00224563,0.022561107,0.002807486,0.00418039,0.019023451,0.041413538,0.011177986,1.29E-10,0,1.81E-17,0.258503401
908,0.002066116,0.965909091,0.003099174,0.007231405,0,0,0.017561983,0.004132232,0,0.002066116,0,0,0,0,0.002066116,0.027971723,0.024427616,0.029680738,0.030527365,0.045222096,0.020695379,0.032907098,0.035387251,0.002212914,0.038417865,0.059100679,0.094068677,0.001849832,0.004597093,0.000404521,0.004716644,0.23125
909,0.697594506,0.046735393,0.002749141,0.037113402,1.52E-11,0.004810997,0.025429553,0.18556701,0.046048111,0.002749141,0.006185567,0.002061855,0,0.118900342,0.009621993,0.008989708,0.016250273,0.008745009,0.012611569,0.013694572,0.004031778,0.001298892,0.01441134,0.005796258,0.021457554,0.050730365,0.046982672,0.059515948,0.028588067,0.073800381,0.100677857,0.185185185
910,0.107959024,0.39164698,0.003152088,0.003152088,0,0.000788022,0.002364068,0.49093773,0.209613879,0.005516153,0.000788022,0,0,0.26477539,0.010244286,0.025707015,0.018620029,0.021057412,0.022199121,0.015938815,0.030626789,0.005742381,0.001338808,0.002118132,0.056344625,0.014404334,0.037233962,0.018561253,0.02675746,0.017869244,1.22E-10,0.222222222
911,0.520213584,0.06331045,0.001525553,0.024408849,0.000762777,0.00228833,0.025171625,0.362318832,0.180778027,0.014492754,0.00228833,0.005339435,8.20E-11,0.134248663,0.025171624,0.017688318,0.018020782,0.011036371,0.030365616,0.012236837,0.020837347,0.014051657,0.019698169,0.015200869,0.032443589,0.041704994,0.08823708,0.034981925,0.027419505,0.037469423,0.010692839,0.397306397
912,0.04415274,0.908114565,0.002386635,0.009546538,0,0,0.005966587,0.029832935,0.007159904,0,0,0,0,0.020286396,0.002386635,0,0.028191218,0.016000421,0,9.82E-10,3.70E-10,0.006095398,4.73E-10,9.00E-10,0.011428875,0.0952406,0.042667792,0.067049381,0.011428874,0.012952722,2.36E-10,0.373333333
913,0.807516035,0.024747942,0.00091659,0.044912924,0,0,0.018331805,0.103574704,0.053162236,0.00091659,0.00091659,4.65E-10,0,0.039413385,0.009165903,0.037036942,0.021653715,0.031576095,0.029322203,0.030263011,0.013127769,0.027808198,0.00378897,0.006079344,0.067201815,0.109963392,0.126381432,0.077717891,0.050173488,0.032763109,0.054790061,0.290640394
914,0.01866252,0.79237947,0.003888026,0.003888025,0.00155521,0,0.005443235,0.174183514,0.084758941,0.019440124,0,0,0,0.05443235,0.015552099,0.053021403,0.018368194,0.032433906,0.0066867,0.00436973,0.01356533,0.006140437,0.011693923,0.009154539,0.037060303,0.021470151,0.049577977,0.020033207,0.014884669,0.004351119,0.000192668,0.429906542
915,0.010086456,0.962536022,0,0,0,0,0.015850146,0.011527377,0.001440922,0.005763688,0,0,0,0.001440922,0.002881844,0.046405376,0.033950469,0.013264578,0.048162569,0.079753269,0.022083168,0.008322309,0.029034831,0.008908823,0.004579852,0.03132179,0.042642989,0.024292364,6.35E-10,5.58E-10,2.86E-11,0.245283019
916,0.726204467,1.46E-10,0.002350176,0.00587544,0,4.88E-12,0.001175088,0.264394829,0.159811986,2.92E-10,0,0,0,0.095182137,0.009400705,0.002226423,0.027650989,0.021188479,0.011343021,0.009541243,0.033071542,0.011120753,0.000712762,0.019929433,0.027867595,0.028835859,0.039175379,0.058387472,0.058671112,0.085249043,0.006378256,0.483333333
917,0.047569803,0.872802484,0.001034126,0.014477766,0,0.002068252,0.008273009,0.053774559,0.022750775,0.004136505,0.001034126,0,0,0.021716649,0.004136504,0.031029021,0.024269184,0.026036655,0.024012955,0.008018361,0.010983123,0.012624232,0.002524847,0.011124692,0.007394751,0.013048944,0.021445988,0.00964036,0.001683231,0.010099386,0.0054705,0.211155378
918,0.62804428,0.007380074,0,0.079704796,0,0,0.018450186,0.266420664,0.111439114,0.001476015,0,0.001476015,0,0.141697417,0.010332104,0.007686671,0.01726531,0.005608912,2.13E-09,0.00512021,0.023850015,0.022238029,0.04801396,0.002008236,0.024726612,0.050807236,0.026067464,0.035543996,0.01819636,0.05450669,0.016673277,0.507598784
919,0.447298499,0.342781207,0.00088574,0.08680249,5.66E-12,0.001771479,0.036315325,0.084145261,0.028343672,0.005314437,0.005314438,2.57E-10,0,0.027457922,0.017714791,0.022196084,0.020710627,0.002634022,0.008091154,0.004930196,0.006942331,0.003893343,0.004122442,0.007962122,0.015638381,0.012266142,0.016978648,0.009314252,0.009452387,0.001522794,0.010664708,0.695454545
920,0.462171237,0.017269754,0.002467085,0.002467107,5.28E-11,0.000822369,0.006578886,0.508223561,0.275493297,0.001644738,0.013157905,0.003289476,0,0.188322327,0.026315818,0.002067645,0.019200831,0.021302849,0.01579227,0.035086798,0.016446937,0.058664057,0.032561829,0.011315514,0.036662745,0.013483488,0.029983643,0.009319931,0.010588785,0.024122174,0,0.158730159
921,0.001164144,0.961583237,0.003492433,0.002328288,0,2.88E-10,0.020954598,0.010477299,0,0.006984866,0,0,0,0.001164144,0.002328289,0.094193357,0.027159701,0.025141273,0.021073667,0.011970631,0.012267118,0.022023471,0.010228953,0.011986006,0.014426648,0.022315698,0.031860573,0.010719751,0.006693147,0.012356579,0.014294229,0.258064516
922,0,0.995407573,0.001148106,0.001148106,0,0.001148106,4.53E-09,0.001148106,0,0.001148106,0,0,0,0,0,0.037594795,0.026784489,0.050320656,0.010899117,0.017111344,0.028411393,0.003334886,0.009462971,0.01163897,0.041033937,0.043568873,0.054319351,0.016572153,0.003188975,0.001919009,0.007404785,0.210727969
923,0,0.983792544,0.001620745,0.000810373,0,0.002431118,0.008914101,0.002431118,0,0.001620746,0,0,0,0.000810373,8.42E-12,0.093465055,0.018896957,0.101572013,0.054402811,0.041177689,0.003360646,0.010375869,0.040856023,0.001734639,0.019693467,0.027533491,0.004318758,0.037866021,0.002201073,0.001270989,0.000221042,0.630434783
924,0.002566296,0.97005988,0.00855432,0,0,0.003421728,0.009409752,0.005988024,0.000855432,0.005132592,0,0,0,5.07E-10,0,0.043048075,0.019908298,0.025913199,0.027080622,0.006414894,0.018052271,0.001215494,0.012671401,0.014314444,0.011375484,0.011938085,0.014344507,0.003166711,0.004729489,0,0.004588101,0.51497006
925,0.020707507,0.937877477,0.000862813,0.003451251,0.004314064,0.005176877,0.01466782,0.012942191,0.004314064,0.006902502,0,0,0,0.001725626,0,0.023833404,0.02007844,0.005434359,0.010060679,0.002163015,0.013930634,0.009153824,0.016602305,0.027430615,0.03137328,0.037855971,0.042924853,0.034415068,0.006191258,0.004304565,0.015730418,0.397163121
926,0.274225184,0.018438604,0.003923107,0.092977638,0.000392311,0.004315418,0.013338564,0.592389175,0.261278934,0.001569243,0.003138486,0.000784621,0,0.288348373,0.037269518,0.002598851,0.009124058,0.029919916,0.02579259,0.013873086,0.030311445,0.003723691,0.006306805,0.009478725,0.033419542,0.029556195,0.027269655,0.042483062,0.006667134,0.012865111,0.022435773,0.203883495
927,0.322134384,0.056653491,7.25E-18,0.015151516,0,0,0.002635046,0.603425564,0.32279315,0.001317523,0.003952569,0,0,0.25230567,0.023056652,0.008573733,0.015315048,0.022728545,0.0076655,0.020537151,0.006253262,0.018277881,0.003573293,0.001687389,0.015147395,0.030088035,0.055687871,0.04628869,0.02108693,0.008428704,0.007878926,0.137362637
928,0.288774638,0.015424164,0.003427592,0.034275922,0.001713796,6.02E-12,0.005141388,0.651242499,0.293059123,2.14E-12,0.019708653,0.000856898,0,0.29648672,0.041131105,0.032125557,0.019917845,0.022487889,9.92E-10,0.025700446,0.016705289,0.043048245,0.026985467,0.005782602,0.018632823,0.047545823,0.011565204,0.001285025,0.011565203,0.014135245,0.013492734,0.238693467
929,0.244358825,0.062190425,0.002751789,0.130985142,0.00495322,0.003852504,0.018161805,0.53274629,0.284534948,0.005503578,0.003302146,0.000550358,0,0.215740236,0.023115025,0.056330509,0.012789176,0.011309062,0.033911381,0.013030036,0.014088726,0.020126714,0.028139889,0.021375073,0.02948929,0.032735439,0.049386812,0.029841874,0.011749632,0.009800698,0.010880159,0.310897436
930,0.548678729,0.021557719,0.00069541,0.241307365,0,0.002781641,0.037552156,0.147426979,0.059805285,0,0.004172462,0.003477052,0,0.074408898,0.005563282,0.013969415,0.016143016,0.001147495,0.029128277,0.022309538,0.005939421,0.005589085,0.005643004,0.014954183,0.021076907,0.012388027,0.059208857,0.030274619,0.036539478,0.035429981,0.034452777,0.420338983
